material-surveyer,Material,subcategory,material,CP,SP,Volume,Processing,"if_yes,_what_kind_of_processing",how_do_you_decide_when_to_sell,_index,_parent_table_name,_parent_index
"Bommai, kodam",Plastic,"Bommai, kodam",Sound,15,18,100,No,,I sell on fixed schedule - daily/monthly/weekly,102,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
"Bommai, kodam, cane",Plastic,"Bommai, kodam, cane","Vision, sound",12,15,500,No,,I sell on fixed schedule - daily/monthly/weekly,623,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
"Bommai, kodam, pp cover",Plastic,"Bommai, kodam, pp cover",Sound,12,14,100,No,,I sell on fixed schedule - daily/monthly/weekly,456,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Books,Paper,Books,Weight,8,10,100,Yes,Secrigate book and cover,I sell on fixed schedule - daily/monthly/weekly,107,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Books,Paper,Books,Vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,197,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),22
Books,Paper,Books,Vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,482,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),40
Books,Paper,Books,Vision,7,9,20,No,,I sell on fixed schedule - daily/monthly/weekly,735,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Books,Paper,Books,Weight,10,11.5,,No,,I sell on fixed schedule - daily/monthly/weekly,356,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Books,Paper,Books,Vision,7,9,,No,,I sell on fixed schedule - daily/monthly/weekly,464,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Books,Paper,Books,Vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,524,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Books,Paper,Books,Vision,8,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,538,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Books,Paper,Books,Vision,7,9,50,No,,I sell on fixed schedule - daily/monthly/weekly,552,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),44
Books,Paper,Books,,9,11,100,No,,I sell on fixed schedule - daily/monthly/weekly,633,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
Books,Paper,Books,Vision,9,10,200,No,,I sell on fixed schedule - daily/monthly/weekly,663,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Books,Paper,Books,Vision,8,9,100,No,,I sell on fixed schedule - daily/monthly/weekly,682,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
Books,Paper,Books,Vision,7,9,100,No,,I sell on fixed schedule - daily/monthly/weekly,694,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
Books,Paper,Books,Vision,7,8,25,No,,I sell on fixed schedule - daily/monthly/weekly,711,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),56
books,Paper,books,vision,8,10,500,No,,I sell on fixed schedule - daily/monthly/weekly,1021,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),79
books,Paper,books,vision,12,15,500,No,,I sell on fixed schedule - daily/monthly/weekly,1039,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
books,Paper,books,vision,10,11,200,No,,I sell on fixed schedule - daily/monthly/weekly,1051,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),81
books,Paper,books,vision,10,12,50,No,,I sell on fixed schedule - daily/monthly/weekly,1066,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
books,Paper,books,vision,13,15,100,No,,I sell on fixed schedule - daily/monthly/weekly,1236,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
books,Paper,books,vision,13,15,25,No,,I sell on fixed schedule - daily/monthly/weekly,1251,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),92
books,Paper,books,vision,10,12,500,No,,I sell on fixed schedule - daily/monthly/weekly,1269,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),93
Bottle,Glass,Bottle,Vision,2,3,200,No,,I sell on fixed schedule - daily/monthly/weekly,55,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),13
Bottle,Glass,Bottle,Vision,1,150,9000,No,,I sell on fixed schedule - daily/monthly/weekly,108,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Bottle,Glass,Bottle,Vision,1,2,350,No,,I sell on fixed schedule - daily/monthly/weekly,134,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
Bottle,Glass,Bottle,Vision,1,2,250,No,,I sell on fixed schedule - daily/monthly/weekly,164,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Bottle,Glass,Bottle,Vision,2,3,,No,,I sell on fixed schedule - daily/monthly/weekly,189,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Bottle,Glass,Bottle,Vision,1.5,3,350,No,,I sell on fixed schedule - daily/monthly/weekly,303,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Bottle,Glass,Bottle,Vision,2,3,,No,,I sell on fixed schedule - daily/monthly/weekly,332,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Bottle,Glass,Bottle,Vision,1.5,3,350,No,,I sell on fixed schedule - daily/monthly/weekly,386,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Bottle,Glass,Bottle,Vision,1.5,2.5,350,No,,I sell on fixed schedule - daily/monthly/weekly,407,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),36
Bottle,Glass,Bottle,Vision,,1,2,No,,I sell on fixed schedule - daily/monthly/weekly,489,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),40
Bottle,Glass,Bottle,Vision,1,3,,No,,I sell on fixed schedule - daily/monthly/weekly,526,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Bottle,Glass,Bottle,Vision,1,2,,No,,I sell on fixed schedule - daily/monthly/weekly,540,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Bottle,Glass,Bottle,Vision,1.5,2.5,350,No,,I sell on fixed schedule - daily/monthly/weekly,595,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Bottle,Glass,Bottle,View,1.5,2.5,400,No,,I sell on fixed schedule - daily/monthly/weekly,613,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Bottle,Glass,Bottle,View,1.5,2.5,400,No,,I sell on fixed schedule - daily/monthly/weekly,747,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Bottle,Glass,Bottle,vision,3,4.5,,No,,I sell on fixed schedule - daily/monthly/weekly,791,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),62
Bottle,Glass,Bottle,vision,2,3,,No,,I sell on fixed schedule - daily/monthly/weekly,809,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
Bottle,Glass,Bottle,vision,1,2,5000,No,,I sell on fixed schedule - daily/monthly/weekly,843,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
Bottle,Glass,Bottle,View,1.5,3,300,No,,I sell on fixed schedule - daily/monthly/weekly,873,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
Bottle,Glass,Bottle,Vision,1.5,3,400,No,,I sell on fixed schedule - daily/monthly/weekly,997,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
Bottle,Glass,Bottle,vision,1,2,1000,No,,I sell on fixed schedule - daily/monthly/weekly,1017,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
Bottle,Glass,Bottle,Vision,1.5,3,400,No,,I sell on fixed schedule - daily/monthly/weekly,1159,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
Bottle,Glass,Bottle,Vision,1.5,3,350,No,,I sell on fixed schedule - daily/monthly/weekly,1196,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
Bottle,Glass,Bottle,Vision,1.25,2.5,400,No,,I sell on fixed schedule - daily/monthly/weekly,1216,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),90
Bottle,Glass,Bottle,Vision,2,3,,No,,I sell on fixed schedule - daily/monthly/weekly,362,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Bottle,Glass,Bottle,Vision,2,3,,No,,I sell on fixed schedule - daily/monthly/weekly,668,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Bottle,Glass,Bottle,vision,2,3,2,No,,I sell on fixed schedule - daily/monthly/weekly,930,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),72
Bottle,Glass,Bottle,vision,1,2,1000,No,,I sell on fixed schedule - daily/monthly/weekly,1067,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
Bottle,Glass,Bottle,vision,1,2,1500,No,,I sell on fixed schedule - daily/monthly/weekly,1241,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
Bottle,Glass,Bottle,vision,2,3,200,No,,I sell on fixed schedule - daily/monthly/weekly,1259,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),92
Bottle,Glass,Bottle,vision,1,2,2000,No,,I sell on fixed schedule - daily/monthly/weekly,1272,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),93
Bottle,Glass,Bottle,Vision,1.5,3,400,No,,I sell on fixed schedule - daily/monthly/weekly,1079,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Box,Cardboard,Box,Vision,10,12,,No,,I sell on fixed schedule - daily/monthly/weekly,187,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Box,Cardboard,Box,Vision,10,13,100,No,,I sell on fixed schedule - daily/monthly/weekly,195,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),22
Bubble top,Plastic,Bubble top,Vision,9,11,40,No,,I sell on fixed schedule - daily/monthly/weekly,18,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Bubble top,Plastic,Bubble top,Colour,9,11,40,No,,I sell on fixed schedule - daily/monthly/weekly,36,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),12
Bubble top,Plastic,Bubble top,Colour,16,19,60,No,,I sell on fixed schedule - daily/monthly/weekly,276,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Bubble top,Plastic,Bubble top,Colour,9,11,50,No,,I sell on fixed schedule - daily/monthly/weekly,296,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Bubble top,Plastic,Bubble top,Colour,11,13,50,No,,I sell on fixed schedule - daily/monthly/weekly,383,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Bubble top,Plastic,Bubble top,Vision,9,10,50,No,,I sell on fixed schedule - daily/monthly/weekly,406,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),36
Bubble top,Plastic,Bubble top,Colour,9,11,20,No,,I sell on fixed schedule - daily/monthly/weekly,588,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Bubble top,Plastic,Bubble top,Color,8,10,20,No,,I sell on fixed schedule - daily/monthly/weekly,1077,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Bubble top,Plastic,Bubble top,Color,8,10,5,No,,I sell on fixed schedule - daily/monthly/weekly,1118,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Bubble top,Plastic,Bubble top,Vision,8,10,20,No,,I sell on fixed schedule - daily/monthly/weekly,1195,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
Bubble top,Plastic,Bubble top,Vision,8,10,30,No,,I sell on fixed schedule - daily/monthly/weekly,1212,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),90
Bubble top,Plastic,Bubble top,Vision,15,18,,No,,I sell on fixed schedule - daily/monthly/weekly,179,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Bubble top,Plastic,Bubble top,Best vision,10,12,,No,,I sell on fixed schedule - daily/monthly/weekly,516,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Bubble top,Plastic,Bubble top,Vision,10,12,20,No,,I sell on fixed schedule - daily/monthly/weekly,698,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
Bubble top,Plastic,Bubble top,vision,11,13,150,No,,I sell on fixed schedule - daily/monthly/weekly,830,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
Aluminium cac,Aluminium,CAC,Colour,70,80,80,No,,I sell on fixed schedule - daily/monthly/weekly,41,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),12
Aluminium cac,Aluminium,CAC,Colour,320,330,,No,,I sell on fixed schedule - daily/monthly/weekly,237,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),24
Cac,Copper,Cac,Vision,60,70,60,No,,I sell on fixed schedule - daily/monthly/weekly,75,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Cac,Copper,Cac,Vision,80,90,50,No,,I sell on fixed schedule - daily/monthly/weekly,168,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Cac,Copper,Cac,Vision,80,90,50,No,,I sell on fixed schedule - daily/monthly/weekly,225,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),23
Cac,Copper,Cac,Colour,320,330,50,No,,I sell on fixed schedule - daily/monthly/weekly,238,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),24
Cac,Copper,Cac,Visit,80,90,50,No,,,247,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),25
Cac,Copper,Cac,Vision,70,80,60,No,,I sell on fixed schedule - daily/monthly/weekly,305,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Cac,Copper,Cac,Colour,370,380,,Yes,Breakup from motor body,I sell on fixed schedule - daily/monthly/weekly,472,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Cac,Copper,Cac,Vision,300,330,2,No,,I sell on fixed schedule - daily/monthly/weekly,495,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),40
CAC,Copper,CAC,Vision,300,330,5,No,,I sell on fixed schedule - daily/monthly/weekly,506,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Cac,Copper,Cac,,40,50,40,No,,I sell on fixed schedule - daily/monthly/weekly,597,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Cac,Copper,Cac,Vision,330,350,10,No,,I sell on fixed schedule - daily/monthly/weekly,665,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Cac,Copper,Cac,,65,70,30,No,,I sell on fixed schedule - daily/monthly/weekly,763,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),60
cac,Copper,cac,vision,320,350,,No,,I sell on fixed schedule - daily/monthly/weekly,814,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
cac,Copper,cac,vision,350,370,3,No,,I sell on fixed schedule - daily/monthly/weekly,902,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
cac,Copper,cac,colour,350,360,2,No,,I sell on fixed schedule - daily/monthly/weekly,912,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
cac,Copper,cac,vision,340,350,5,No,,I sell on fixed schedule - daily/monthly/weekly,1257,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),92
CAC aluminuim,Aluminium,cac,Colour,370,400,50,Yes,Break from body of motor,I sell on fixed schedule - daily/monthly/weekly,357,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Copper  cac,Copper,CAC,Colour,230,240,20,No,,I sell on fixed schedule - daily/monthly/weekly,945,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
Copper  cac,Copper,CAC,Colour,320,340,5,No,,I sell on fixed schedule - daily/monthly/weekly,979,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),76
Copper  cac,Copper,CAC,Colour,320,340,10,No,,I sell on fixed schedule - daily/monthly/weekly,1005,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
Copper cac,Copper,CAC,Colour,340,350,70,Yes,Hammer cutter,I sell on fixed schedule - daily/monthly/weekly,61,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),13
Copper cac,Copper,CAC,Colour,340,350,60,No,,I sell on fixed schedule - daily/monthly/weekly,141,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
Copper cac,Copper,CAC,Colour,300,320,,No,,I sell on fixed schedule - daily/monthly/weekly,192,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Copper cac,Copper,CAC,Colour,310,320,40,No,,I sell on fixed schedule - daily/monthly/weekly,289,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Copper cac,Copper,CAC,Color brawn,370,380,,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,315,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Copper cac,Copper,CAC,Colour,300,325,,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,342,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),31
Copper cac,Copper,CAC,Colour,310,320,80,No,,I sell on fixed schedule - daily/monthly/weekly,376,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),34
Copper cac,Copper,CAC,Colour,340,350,80,No,,I sell on fixed schedule - daily/monthly/weekly,396,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Copper cac,Copper,CAC,Colour,310,320,50,No,,I sell on fixed schedule - daily/monthly/weekly,411,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),36
Copper cac,Copper,CAC,Colour,320,340,70,No,,I sell on fixed schedule - daily/monthly/weekly,447,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),38
Copper cac,Copper,CAC,Colour,300,330,5,No,,I sell on fixed schedule - daily/monthly/weekly,554,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),44
Copper cac,Copper,CAC,Colour,370,380,200,Yes,"Screwdriver,cutter",I sell when I get a minimum quantity - 100k/500kg/1000kg,574,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),48
Copper cac,Copper,CAC,Colour,320,330,50,No,,I sell on fixed schedule - daily/monthly/weekly,602,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Copper cac,Copper,CAC,Colour,320,340,20,No,,I sell on fixed schedule - daily/monthly/weekly,618,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Copper cac,Copper,CAC,Colour,350,360,5,No,,I sell on fixed schedule - daily/monthly/weekly,688,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
copper cac,Copper,CAC,vision,340,360,10,No,,I sell on fixed schedule - daily/monthly/weekly,839,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
Copper cac,Copper,CAC,Colour,330,340,30,No,,I sell on fixed schedule - daily/monthly/weekly,859,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),68
Copper cac,Copper,CAC,Colour,230,240,20,No,,I sell on fixed schedule - daily/monthly/weekly,879,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
Copper cac,Copper,CAC,Colour,320,350,10,No,,I sell on fixed schedule - daily/monthly/weekly,964,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),75
Copper cac,Copper,CAC,Color,320,340,40,No,,I sell on fixed schedule - daily/monthly/weekly,1087,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Copper cac,Copper,CAC,Color,320,340,20,No,,I sell on fixed schedule - daily/monthly/weekly,1104,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Copper cac,Copper,CAC,Color,330,340,10,No,,I sell on fixed schedule - daily/monthly/weekly,1124,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Copper cac,Copper,CAC,Color,320,340,5,No,,I sell on fixed schedule - daily/monthly/weekly,1143,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),86
Copper cac,Copper,CAC,Vision,330,350,10,No,,I sell on fixed schedule - daily/monthly/weekly,1163,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
Copper cac,Copper,CAC,Color,330,340,10,No,,I sell on fixed schedule - daily/monthly/weekly,1201,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
